cooked_food_id,amount_per_serving,calorie,carbohydrate,sugar,protein,fat,cholesterol,sodium,saturated_fat,trans_fat
4616,354,438,0,32,8,0,0,132,20,0
4617,354,319,0,23,6,0,0,93,14,0
4618,354,0,0,0,0,0,0,0,0,0
4619,354,0,0,0,0,0,0,0,0,0
4620,354,0,0,0,0,0,0,0,0,0
4621,354,0,0,0,0,0,0,0,0,0
4622,354,2,0,0,0,0,0,0,0,0
4623,354,1,0,0,0,0,0,0,0,0
4624,354,3,0,0,0,0,0,3,0,0
4625,354,1,0,0,0,0,0,2,0,0
4626,354,3,0,0,0,0,0,0,0.1,0
4627,354,2,0,0,0,0,0,0,0,0
4628,354,4,0,0,0,0,0,0,0,0
4629,354,2,0,0,0,0,0,0,0,0
4630,354,113,0,17,0,0,0,19,0,0
4631,354,113,0,17,0,0,0,19,0,0
4632,354,195,0,35,0,0,0,19,0,0
4633,354,195,0,35,0,0,0,19,0,0
4634,354,282,0,51,0,0,0,21,0,0
4635,354,282,0,51,0,0,0,21,0,0
4636,354,203,0,44,1,0,0,5,0,0
4637,354,203,0,44,1,0,0,5,0,0
4638,354,256,0,31,9,0,0,142,7,0
4639,354,197,0,26,6,0,0,96,5,0
4640,354,258,0,30,9,0,0,139,7,0
4641,354,198,0,26,6,0,0,93,5,0
4642,354,404,0,45,10,0,0,166,15,0
4643,354,314,0,35,7,0,0,112,12,0
4644,354,419,0,41,10,0,0,154,17,0
4645,354,354,0,36,7,0,0,104,14,0
4646,354,624,0,39,13,0,0,146,29,0
4647,354,518,0,31,8,0,0,64,25,0
4648,354,320,0,44,11,0,0,213,7,0
4649,354,363,0,40,8,0,0,164,14,0
4650,354,112,0,13,2,0,0,0,0,0
4651,354,197,0,46,1,0,0,6,0,0
4652,354,209,0,50,1,0,0,15,0,0
4653,354,264,0,58,3,0,0,48,2,0
4654,354,187,0,19,2,0,0,25,0,0
4655,354,186,0,19,3,0,0,43,0,0
4656,354,209,0,27,2,0,0,30,0,0
4657,354,107,0,19,1,0,0,24,0,0
4658,354,106,0,19,2,0,0,42,0,0
4659,354,129,0,27,1,0,0,29,0,0
4660,354,287,0,56,7,0,0,176,2,0
4661,354,302,0,58,8,0,0,210,2,0
4662,354,316,0,52,2,0,0,76,9,0
4663,354,412,0,57,7,0,0,143,12,0
4664,354,658,0,50,8,0,0,45,29,0
4665,354,511,0,46,8,0,0,194,24,0
4666,354,432,0,39,7,0,0,171,14,0
4667,354,407,0,57,6,0,0,193,12,0
4668,354,307,0,34,5,0,0,178,12,0
4669,472,144,0,33,0,0,0,19,0,0
4670,472,153,0,38,0,0,0,5,0,0
4671,472,208,0,46,0,0,0,18,0,0
4672,472,189,0,42,0,0,0,19,0,0
4673,200,512,0,5,26,0,0,1229,8,0
4674,233,570,0,14,26,0,0,1229,8,0
4675,288,729,0,6,32,0,0,1874,7.8,0
4676,285,684,0,9,26,0,0,1577,6.7,0
4677,203,739,0,41,8,0,0,482,19,0
4678,170,602,0,30,9,0,0,216,15.7,0
4679,168,609,0,34,6,0,0,183,28,0
4680,206,445,0,46,4,0,0,100,12.5,0
4681,180,495,0,69,11,0,0,85,2.5,0
4682,190,468,0,28,8,0,0,165,20,0
4683,168,547,0,33,8,0,0,132,21.9,0
4684,233,665,0,25,15,0,0,362,20.1,0
4685,185,450,0,8,25,0,0,1010,4.1,0
4686,198,560,0,3,25,0,0,1110,7,0
4687,220,444,0,2,26,0,0,1018,4.9,0
4688,270,651,0,4,31,0,0,1620,7,0
4689,210,620,0,36,12,0,0,573,22.7,0
4690,231,951,0,66,9,0,0,309,4.2,0
4691,121,406,0,32,6,0,0,57,3.1,0
4692,162,685,0,42,8,0,0,226,21.1,0
4693,131,345,0,3,4,0,0,105,14,0
4694,125,313,0,13,6,0,0,150,6.3,0
4695,141,247,0,10,4,0,0,33,11.4,0
4696,80,380,0,19,5,0,0,130,15,0
4697,80,335,0,17,5,0,0,90,13,0
4698,100,350,0,8,9,0,0,320,9,0
4699,100,335,0,3,10,0,0,470,9,0
4700,160,470,0,55,10,0,0,845,10,0
4701,130,487,0,10,14,0,0,489,11.3,0
4702,120,485,0,7,15,0,0,521,12.6,0
4703,105,508,0,19,8,0,0,421,12.8,0
4704,105,493,0,20,7,0,0,418,10.4,0
4705,72,276,0,12,5,0,0,162,6.1,0
4706,125,442,0,3,10,0,0,662,4.4,0
4707,147,545,0,20,10,0,0,621,11.1,0
4708,130,488,0,23,9,0,0,604,6.2,0
4709,206,370,0,14,10,0,0,758,5.1,0
4710,90,450,0,26,7,0,0,540,7,0
4711,148,479,0,10,14,0,0,296,12.6,0
4712,138,366,0,6,13,0,0,598,8.1,0
4713,138,371,0,7,12,0,0,646,8.2,0
4714,241,454,0,4,16,0,0,511,12,0
4715,241,361,0,6,14,0,0,648,6.1,0
4716,241,383,0,5,22,0,0,797,9.1,0
4717,316,192,0,0,10.4,0,0,9.6,9,0
4718,216,137,0,0,7.4,0,0,6.9,6.4,0
4719,367,224.2,0,0,11.1,0,0,11.2,19.2,0
4720,267,169.2,0,0,8.1,0,0,8.5,16.6,0
4721,30,1,0,0,0.3,0,0,0,0,0
4722,360,1,0,0,0.3,0,0,0,0,0
4723,420,1,0,0,0.3,0,0,0,0,0
4724,360,126,0,0,7.8,0,0,6,6.25,0
4725,420,91,0,0,5.7,0,0,5,4.5,0
4726,360,116,0,0,7.2,0,0,6,5.75,0
4727,420,61,0,0,3.9,0,0,3,3,0
4728,360,117,0,0,7.5,0,0,6,6,0
4729,420,78,0,0,5.1,0,0,4,8,0
4730,360,158,0,0,7.6,0,0,7.9,7.4,0
4731,420,103,0,0,4.6,0,0,5.2,4.8,0
4732,360,162,0,0,5.6,0,0,9,14,0
4733,420,162,0,0,5.6,0,0,9,14,0
4734,360,175,0,0,8.4,0,0,9,14,0
4735,420,137,0,0,6.1,0,0,9,14,0
4736,240,106.6,0,0,4.4,0,0,5.33,10.9,0
4737,360,204,0,0,8.5,0,0,10,15,0
4738,420,169,0,0,6.4,0,0,9,13.2,0
4739,360,146,0,0,8.3,0,0,7,6.25,0
4740,420,111,0,0,6.2,0,0,6,4.5,0
4741,360,125,0,0,27.5,0,0,6,6.25,0
4742,420,90,0,0,5.4,0,0,5,4.5,0
4743,360,128,0,0,7.5,0,0,6,6.25,0
4744,420,93,0,0,5.4,0,0,5,4.5,0
4745,360,211,0,0,8.7,0,0,10,6.25,0
4746,420,114.1,0,0,5.6,0,0,5.7,4.9,0
4747,294,246.7,0,0,11.1,0,0,12.3,10.5,0
4748,144,171.7,0,0,6.6,0,0,8.6,9.6,0
4749,392,121,0,0,9.2,0,0,6.1,5.4,0
4750,420,153,0,0,5.3,0,0,8,2.5,0
4751,420,179,0,0,5.3,0,0,9,11.2,0
4752,420,212,0,0,4.3,0,0,11,11.2,0
4753,420,228,0,0,7,0,0,11,11.7,0
4754,420,290,0,0,5,0,0,14,11,0
4755,420,154,0,0,5.8,0,0,7,3,0
4756,420,313,0,0,5,0,0,15,20,0
4757,420,317,0,0,5,0,0,15,20,0
4758,420,230.7,0,0,9,0,0,11.53,12.7,0
4759,420,52,0,0,1,0,0,3,0.7,0
4760,420,48,0,0,0.9,0,0,2,0,0
4761,420,12,0,0,0.7,0,0,1,0,0
4762,420,54,0,0,0.9,0,0,3,1.1,0
4763,420,119,0,0,8,0,0,6,3.75,0
4764,420,98,0,0,4.9,0,0,5,3.53,0
4765,420,98,0,0,4.9,0,0,5,3.53,0
4766,360,15.4,0,0,0.2,0,0,0.77,0,0
4767,420,15.4,0,0,0.2,0,0,0.77,0,0
4768,360,10,0,0,0,0,0,0.5,0,0
4769,420,10,0,0,0,0,0,0.5,0,0
4770,360,12.1,0,0,0.1,0,0,0.6,0,0
4771,420,12.1,0,0,0.1,0,0,0.6,0,0
4772,240,40,0,0,1,0,0,2,0,0
4773,240,54,0,0,1,0,0,3,0,0
4774,240,23,0,0,1,0,0,1,0,0
4775,240,70,0,18,1,0,0,0,0,0
4776,360,30,0,0,0,0,0,1.5,0,0
4777,420,29,0,0,0.9,0,0,1,0,0
4778,420,29,0,0,0.9,0,0,1,0,0
4779,360,8,0,0,0,0,0,0,0,0
4780,360,0,0,0,0,0,0,0,0,0
4781,360,3,0,0,0,0,0,0,0,0
4782,360,6,0,1,1,0,0,0,0,0
4783,360,0,0,0,0,0,0,0,0,0
4784,360,25,0,0,0.9,0,0,1,1,0
4785,420,25,0,0,0.9,0,0,1,1,0
4786,360,25,0,0,0.9,0,0,1,1,0
4787,420,25,0,0,0.9,0,0,1,1,0
4788,420,70,0,0,2,0,0,3,1,0
4789,420,5,0,0,0,0,0,0,0.3,0
4790,420,9,0,0,2,0,0,0,0.3,0
4791,536,141.4,0,0,17,0,0,7.1,8.7,0
4792,430,260.7,0,0,32.7,0,0,13,7,0
4793,463,124.6,0,0,10.2,0,0,6.23,8.7,0
4794,658,341.2,0,0,29.1,0,0,17.1,16.2,0
4795,652,218.1,0,0,9.2,0,0,10.9,19.3,0
4796,538,190.3,0,0,8.8,0,0,9.5,4.3,0
4797,647,188.6,0,0,11.9,0,0,9.4,9.1,0
4798,467,367.5,0,0,11.9,0,0,18.4,21.3,0
4799,145,905.9,0,0,12.8,0,0,45.2,4,0
4800,148,972.3,0,0,12.2,0,0,48.6,4,0
4801,143,505.4,0,0,7.7,0,0,25.2,0,0
4802,184,90.5,0,0,12.4,0,0,4.52,3.3,0
4803,172,289.4,0,0,13.5,0,0,14.4,0.6,0
4804,220,1293,0,0,20,0,0,65,6,0
4805,170,492,0,0,9,0,0,25,2,0
4806,170,470,0,0,8,0,0,24,1.9,0
4807,80,135,0,0,7,0,0,7,2.73,0
4808,130,280.01,0,0,2.01,0,0,1,12.14,0
4809,130,288.04,0,0,2.03,0,0,0,12.14,0
4810,130,276.34,0,0,1.77,0,0,0,12.14,0
4811,130,270.1,0,0,1.8,0,0,13,12.14,0
4812,110,161,0,0,6.3,0,0,8,0,0
4813,128,131.4,0,0,9,0,0,6.57,0,0
4814,89,501,0,0,20,0,0,25,6,0
4815,95,514,0,0,8,0,0,26,5,0
4816,99,310,0,0,7,0,0,16,3,0
4817,30,40,0,6,2,0,0,2,0.4,0
4818,30,70,0,10,3,0,0,4,0.3,0
4819,375,0,0,0,2.5,0,0,0,4,0
4820,375,0,0,0,2,0,0,0,0,0
4821,1000,6.7,0,0,6.7,0,0,0,0,0
4822,1000,157.8,0,0,2,0,0,0,1.4,0
4823,143,292,0,4,14.3,0,0,0,4.6,0
4824,156,359,0,6.9,14.3,0,0,0,5.7,0
4825,173,322,0,4,14.7,0,0,0,4.6,0
4826,178,342,0,6,16,0,0,0,6.9,0
4827,178,342,0,6,16,0,0,0,6.9,0
4828,181,305,0,4.3,14.7,0,0,0,4.6,0
4829,161,350,0,7.1,16.2,0,0,0,5.6,0
4830,161,383,0,7.1,16.2,0,0,0,5.6,0
4831,161,398,0,7.1,16.2,0,0,0,5.6,0
4832,199,515,0,9.9,16.7,0,0,0,7.2,0
4833,194,363,0,10.5,20.5,0,0,0,5,0
4834,186,421,0,9.6,24.8,0,0,0,8.6,0
4835,152,373,0,4,20.2,0,0,0,7.7,0
4836,174,330,0,7.9,13.4,0,0,0,3.5,0
4837,290,34,0,0,1.1,0,0,0,0,0
4838,390,34,0,0,1.1,0,0,0,0,0
4839,300,192,0,0,8.6,0,0,0,0,0
4840,390,160,0,0,7.1,0,0,0,0,0
4841,284,296,0,25.7,7.9,0,0,0,0,0
4842,390,264,0,25.7,6.4,0,0,0,0,0
4843,279,270,0,22.1,7.5,0,0,0,0,0
4844,390,238,0,22.1,6,0,0,0,0,0
4845,320,257,0,16.1,8.6,0,0,0,0,0
4846,390,213,0,16.1,6.5,0,0,0,0,0
4847,294,243,0,18.8,7.1,0,0,0,0,0
4848,390,211,0,18.8,5.6,0,0,0,0,0
4849,270,148,0,0,6.5,0,0,0,0,0
4850,390,129,0,0,5.6,0,0,0,0,0
4851,290,277,0,22.7,8.2,0,0,0,0,0
4852,390,245,0,22.7,6.7,0,0,0,0,0
4853,320,260,0,16.9,8.6,0,0,0,0,0
4854,390,216,0,16.9,6.5,0,0,0,0,0
4855,280,269,0,18,10.5,0,0,0,0,0
4856,390,237,0,18,9,0,0,0,0,0
4857,280,270,0,25.5,8.3,0,0,0,0,0
4858,390,239,0,25.5,6.8,0,0,0,0,0
4859,390,297,0,47.7,3,0,0,0,1.3,0
4860,390,306,0,40.4,3,0,0,0,1,0
4861,390,297,0,45.9,3,0,0,0,0.5,0
4862,390,315,0,47.7,3,0,0,0,1,0
4863,170,390,0,3.5,3,0,0,0,5,0
4864,240,780,0,7,6,0,0,0,10,0
4865,170,390,0,3.5,3.1,0,0,0,5,0
4866,340,780,0,7,6.2,0,0,0,10,0
4867,150,324,0,0.7,3.9,0,0,0,4,0
4868,300,649,0,1.3,7.8,0,0,0,7.9,0
4869,172,408,0,0.7,9.9,0,0,0,7.1,0
4870,344,815,0,1.3,19.8,0,0,0,14.2,0
4871,181,385,0,3.4,6.9,0,0,0,6.3,0
4872,362,769,0,4.9,13.9,0,0,0,12.6,0
4873,181,471,0,4.5,6.5,0,0,0,8.1,0
4874,362,943,0,9.1,13,0,0,0,16.2,0
4875,171,370,0,13.9,3.8,0,0,0,4,0
4876,342,740,0,27.8,7.6,0,0,0,8,0
4877,183,365,0,2.4,5.3,0,0,0,5.9,0
4878,366,729,0,4.8,10.6,0,0,0,11.9,0
4879,176,394,0,3.5,3.9,0,0,0,5,0
4880,352,788,0,7.1,7.9,0,0,0,10.1,0
4881,150,313,0,0.7,3.7,0,0,0,4,0
4882,300,625,0,1.3,7.4,0,0,0,7.9,0
4883,150,313,0,0.7,3.7,0,0,0,4,0
4884,300,625,0,1.3,7.4,0,0,0,7.9,0
4885,390,136,0,12,2,0,0,0,0,0
4886,390,155,0,20.4,0,0,0,0,0,0
4887,390,116,0,4,2,0,0,0,0,0
4888,390,183,0,28,0,0,0,0,0,0
4889,75,184,0,234,13.5,0,0,0,5.2,0
4890,150,369,0,4.9,27,0,0,0,10.4,0
4891,73,133,0,0,3,0,0,0,0,0
4892,146,266,0,0,6,0,0,0,0,0
4893,115,365,0,2.7,4.9,0,0,0,3.7,0
4894,230,729,0,5.3,9.8,0,0,0,7.4,0
4895,113,233,0,0.7,13.3,0,0,0,3.7,0
4896,226,465,0,1.3,26.7,0,0,0,7.3,0
4897,99,250,0,5,7,0,0,0,3,0
4898,75,346,0,21.8,6.1,0,0,0,4.9,0
4899,113,317,0,12.4,12,0,0,0,1.6,0
4900,143,395,0,6,12.7,0,0,0,5.3,0
4901,99,250,0,0.9,14.6,0,0,0,6.3,0
4902,85,295,0,20,6,0,0,270,3.2,0
4903,45,200,0,6,3,0,0,220,4.9,0
4904,110,410,0,14,6,0,0,420,3.4,0
4905,105,330,0,16,7,0,0,390,3.5,0
4906,70,175,0,2,6,0,0,340,2,0
4907,95,360,0,8,6,0,0,360,3.1,0
4908,80,255,0,13,6,0,0,230,6,0
4909,100,310,0,7,9,0,0,470,3.7,0
4910,100,315,0,6,10,0,0,540,1.4,0
4911,80,315,0,15,5,0,0,210,8,0
4912,75,240,0,11,5,0,0,190,4.1,0
4913,115,320,0,28,8,0,0,560,0,0
4914,100,305,0,6,10,0,0,360,2.4,0
4915,105,335,0,23,8,0,0,260,3.4,0
4916,35,90,0,5,1,0,0,100,0.8,0
4917,108,415,0,30,6,0,0,330,9,0
4918,100,240,0,0,7,0,0,630,0,0
4919,95,390,0,22,5,0,0,330,11,0
4920,125,455,0,16,9,0,0,420,11,0
4921,100,305,0,0,11,0,0,500,3.2,0
4922,110,430,0,9,10,0,0,210,8,0
4923,100,290,0,10,8,0,0,520,2.7,0
4924,110,400,0,5,7,0,0,470,3.4,0
4925,84,215,0,16,5,0,0,180,2.8,0
4926,120,400,0,7,7,0,0,560,3.2,0
4927,100,350,0,12,6,0,0,290,15,0
4928,100,300,0,25,4,0,0,340,0.7,0
4929,98,375,0,13,7,0,0,425,8,0
4930,90,220,0,4,6,0,0,400,1.3,0
4931,95,320,0,9,8,0,0,590,3.6,0
4932,100,335,0,14,9,0,0,400,2.7,0
4933,17,70,0,2,1,0,0,80,2.7,0
4934,95,250,0,0,9,0,0,480,0,0
4935,18,80,0,2,1,0,0,80,2.8,0
4936,125,305,0,5,8,0,0,550,1.8,0
4937,95,295,0,8,6,0,0,270,3.1,0
4938,100,240,0,10,6,0,0,360,1.2,0
4939,100,305,0,11,8,0,0,410,3.5,0
4940,83,255,0,5,7,0,0,380,1.6,0
4941,100,285,0,9,9,0,0,440,1.8,0
4942,100,300,0,20,5,0,0,260,6,0
4943,100,255,0,6,8,0,0,430,2,0
4944,100,280,0,39,7,0,0,85,1.6,0
4945,110,290,0,6,5,0,0,520,4.8,0
4946,100,245,0,6,10,0,0,550,5,0
4947,89,235,0,4,6,0,0,390,3,0
4948,86,240,0,2,7,0,0,320,2.7,0
4949,87,230,0,5,6,0,0,360,3,0
4950,85,330,0,6,8,0,0,450,6,0
4951,75,220,0,3,6,0,0,410,1.2,0
4952,105,315,0,3,7,0,0,420,4,0
4953,135,460,0,25,12,0,0,560,4,0
4954,100,375,0,5,8,0,0,400,9,0
4955,90,205,0,7,6,0,0,375,2.6,0
4956,135,355,0,14,9,0,0,620,4.8,0
4957,95,300,0,17,5,0,0,190,1.2,0
4958,30,105,0,2,1,0,0,120,1.2,0
4959,55,200,0,8,3,0,0,170,3.6,0
4960,130,505,0,7,11,0,0,530,12,0
4961,75,316,0,38,4,0,0,166,8,0
4962,80,192,0,14,5,0,0,335,0.9,0
4963,100,255,0,5,8,0,0,430,1.1,0
4964,53,235,0,5,4,0,0,220,9,0
4965,75,300,0,20,0,0,0,150,1.5,0
4966,100,325,0,4,8,0,0,480,7,0
4967,80,176,0,12,4,0,0,550,0.9,0
4968,55,280,0,7,3,0,0,180,6,0
4969,60,240,0,6,5,0,0,230,10,0
4970,80,260,0,6,9,0,0,380,6,0
4971,75,210,0,4,5,0,0,370,1.1,0
4972,55,245,0,8,4,0,0,230,2.6,0
4973,85,245,0,3,8,0,0,520,2.4,0
4974,80,270,0,13,4,0,0,80,4.3,0
4975,100,280,0,9,9,0,0,460,0,0
4976,70,185,0,1,6,0,0,320,1.1,0
4977,68,240,0,9,4,0,0,240,8,0
4978,115,320,0,28,8,0,0,560,0,0
4979,100,280,0,5,10,0,0,430,1.6,0
4980,53,145,0,0,5,0,0,280,0,0
4981,35,130,0,6,2,0,0,105,0,0
4982,65,255,0,9,4,0,0,260,9,0
4983,50,160,0,9,2,0,0,130,0.9,0
4984,85,205,0,2,10,0,0,430,6,0
4985,100,280,0,8,8,0,0,410,1.9,0
4986,100,275,0,6,9,0,0,480,2,0
4987,54,240,0,5,2,0,0,115,7,0
4988,15,55,0,2,1,0,0,55,1.7,0
4989,110,445,0,6,8,0,0,420,5,0
4990,65,225,0,11,5,0,0,200,3,0
4991,100,380,0,16,9,0,0,360,7,0
4992,110,360,0,9,9,0,0,555,7,0
4993,100,345,0,7,7,0,0,470,3.8,0
4994,85,230,0,16,5,0,0,180,4.5,0
4995,40,160,0,10,3,0,0,160,4.2,0
4996,140,480,0,20,11,0,0,530,10,0
4997,105,405,0,6,9,0,0,620,13,0
4998,80,330,0,7,6,0,0,390,11,0
4999,80,315,0,11,6,0,0,290,9,0
5000,70,205,0,9,5,0,0,240,5,0
5001,80,190,0,8,5,0,0,230,2.9,0
5002,80,275,0,8,5,0,0,260,9,0
5003,80,285,0,6,6,0,0,260,8,0
5004,108,380,0,16,9,0,0,440,5,0
5005,90,295,0,9,8,0,0,340,6,0
5006,90,275,0,8,7,0,0,350,0.6,0
5007,69,250,0,14,5,0,0,160,6,0
5008,47,190,0,6,3,0,0,150,7,0
5009,55,205,0,4,2,0,0,360,2.7,0
5010,70,185,0,4,5,0,0,320,1.7,0
5011,60,230,0,10,4,0,0,170,6,0
5012,73,245,0,14,5,0,0,240,3,0
5013,50,160,0,7,3,0,0,130,2.7,0
5014,85,330,0,16,7,0,0,220,6,0
5015,65,250,0,11,4,0,0,220,7,0
5016,80,255,0,16,4,0,0,170,6,0
5017,110,275,0,18,8,0,0,190,2.5,0
5018,85,330,0,16,7,0,0,220,6,0
5019,100,320,0,16,5,0,0,240,3.6,0
5020,160,580,0,22,11,0,0,520,10,0
5021,110,405,0,23,8,0,0,310,7,0
5022,85,220,0,7,7,0,0,300,3,0
5023,125,310,0,27,8,0,0,250,2,0
5024,95,320,0,11,8,0,0,190,2.8,0
5025,70,255,0,11,4,0,0,170,8,0
5026,35,125,0,5,2,0,0,180,2.7,0
5027,88,285,0,18,6,0,0,170,1.8,0
5028,84,230,0,14,6,0,0,180,3.4,0
5029,95,245,0,18,6,0,0,230,2.6,0
5030,85,290,0,25,6,0,0,230,2.3,0
5031,31,110,0,6,1,0,0,130,2.3,0
5032,80,275,0,11,5,0,0,200,4.8,0
5033,105,335,0,13,5,0,0,230,13,0
5034,180,460,0,34,7,0,0,180,16,0
5035,100,245,0,22,4,0,0,90,8,0
5036,100,305,0,15,3,0,0,100,8,0
5037,60,240,0,11,3,0,0,90,8,0
5038,100,305,0,16,7,0,0,210,8,0
5039,100,360,0,29,4,0,0,150,7,0
5040,60,250,0,13,3,0,0,95,8,0
5041,100,370,0,15,5,0,0,110,16,0
5042,190,34,0,32,5,0,0,55,11,0
5043,100,365,0,16,5,0,0,120,16,0
5044,100,170,0,17,3,0,0,30,5,0
5045,55,230,0,11,2,0,0,90,8,0
5046,100,360,0,28,4,0,0,150,6,0
5047,70,250,0,17,4,0,0,120,7,0
5048,70,300,0,13,3,0,0,160,9,0
5049,70,270,0,13,3,0,0,85,6,0
5050,100,420,0,26,5,0,0,140,10,0
5051,100,305,0,60,11,0,0,240,10,0
5052,100,280,0,9,5,0,0,140,9,0
5053,50,310,0,19,2,0,0,60,8,0
5054,110,410,0,16,7,0,0,220,16,0
5055,70,270,0,17,4,0,0,115,8,0
5056,110,290,0,16,5,0,0,170,12,0
5057,70,260,0,16,5,0,0,130,7,0
5058,65,260,0,17,3,0,0,110,8,0
5059,1655,290,0,20,4,0,0,80,12,0
5060,70,300,0,16,4,0,0,85,7,0
5061,100,255,0,14,3,0,0,105,5,0
5062,65,270,0,13,4,0,0,95,8,0
5063,100,300,0,11,4,0,0,65,14,0
5064,100,325,0,23,5,0,0,110,10,0
5065,60,240,0,17,3,0,0,90,8,0
5066,100,355,0,16,4,0,0,75,6,0
5067,60,240,0,17,3,0,0,90,8,0
5068,100,280,0,16,5,0,0,160,9,0
5069,70,260,0,16,3,0,0,130,8,0
5070,100,350,0,17,4,0,0,70,13,0
5071,70,260,0,15,3,0,0,130,8,0
5072,100,343,0,30,4,0,0,70,11,0
5073,100,308,0,17,4,0,0,115,11,0
5074,100,350,0,20,6,0,0,120,13,0
5075,70,200,0,7,3,0,0,75,4,0
5076,100,330,0,20,4,0,0,80,14,0
5077,100,320,0,23,4,0,0,150,12,0
5078,90,265,0,17,5,0,0,165,9,0
5079,100,310,0,21,4,0,0,160,9,0
5080,100,270,0,16,3,0,0,130,10,0
5081,65,260,0,12,3,0,0,85,8,0
5082,90,270,0,18,6,0,0,120,8,0
5083,70,225,0,10,3,0,0,70,7,0
5084,70,280,0,17,3,0,0,75,8,0
5085,65,260,0,12,2,0,0,80,8,0
5086,100,280,0,22,4,0,0,75,10,0
5087,70,215,0,14,2,0,0,80,9,0
5088,70,280,0,18,3,0,0,75,7,0
5089,105,335,0,18,6,0,0,155,15,0
5090,200,305,0,18,3,0,0,80,11,0
5091,100,307,0,13,5,0,0,100,6,0
5092,70,280,0,16,3,0,0,80,8,0
5093,100,360,0,14,6,0,0,230,14,0
5094,70,300,0,17,4,0,0,90,6,0
5095,100,293,0,20,6,0,0,170,11,0
5096,70,250,0,14,5,0,0,110,2,0
5097,100,235,0,13,4,0,0,90,3.9,0
5098,110,280,0,15,4,0,0,50,10,0
5099,100,225,0,14,2,0,0,65,6,0
5100,70,215,0,9,2,0,0,42,7,0
5101,100,420,0,27,5,0,0,150,9,0
5102,70,210,0,9,3,0,0,75,5,0
5103,100,420,0,23,5,0,0,140,9,0
5104,100,415,0,26,5,0,0,130,11,0
5105,100,400,0,30,5,0,0,140,7,0
5106,100,395,0,36,4,0,0,140,7,0
5107,100,370,0,30,4,0,0,150,5,0
5108,100,405,0,29,5,0,0,140,6,0
5109,100,255,0,15,3,0,0,75,4.5,0
5110,100,410,0,28,5,0,0,140,6,0
5111,100,420,0,30,4,0,0,140,6,0
5112,100,275,0,14,3,0,0,80,5,0
5113,100,205,0,16,3,0,0,120,11,0
5114,100,270,0,44,6,0,0,55,1.2,0
5115,100,270,0,26,7,0,0,250,1.1,0
5116,100,320,0,23,6,0,0,150,4.8,0
5117,100,340,0,33,9,0,0,140,1.4,0
5118,100,390,0,17,5,0,0,170,11,0
5119,100,320,0,23,5,0,0,155,6,0
5120,31,95,0,15,2,0,0,10,0,0
5121,100,290,0,38,6,0,0,80,1.6,0
5122,100,310,0,27,6,0,0,130,2,0
5123,100,290,0,38,7,0,0,90,1.6,0
5124,100,275,0,36,6,0,0,80,1.5,0
5125,75,275,0,6,5,0,0,150,8,0
5126,100,340,0,24,6,0,0,160,5,0
5127,70,255,0,20,6,0,0,45,2.7,0
5128,75,270,0,6,7,0,0,280,8,0
5129,180,750,0,0,0,0,0,0,0,0
5130,100,395,0,20,6,0,0,230,7,0
5131,120,470,0,12,6,0,0,545,18,0
5132,100,390,0,23,5,0,0,190,8,0
5133,150,420,0,58,10,0,0,125,2.5,0
5134,100,320,0,24,6,0,0,135,2.5,0
5135,64,275,0,16,5,0,0,100,4.5,0
5136,75,250,0,19,5,0,0,130,2.8,0
5137,55,289,0,23,3,0,0,79,9,0
5138,100,315,0,28,6,0,0,130,4,0
5139,100,395,0,24,5,0,0,230,11,0
5140,100,355,0,23,6,0,0,130,6,0
5141,60,210,0,13,4,0,0,120,2.5,0
5142,60,200,0,14,4,0,0,120,3,0
5143,30,120,0,8,1,0,0,70,3.7,0
5144,25,90,0,6,1,0,0,15,1.7,0
5145,175,340,0,5,15,0,0,490,5,0
5146,245,500,0,18,11,0,0,790,6,0
5147,230,510,0,6,15,0,0,890,12,0
5148,170,400,0,7,13,0,0,830,4.3,0
5149,100,110,0,4,5,0,0,270,1.2,0
5150,200,365,0,5,11,0,0,540,6,0
5151,155,350,0,3,16,0,0,800,5,0
5152,165,370,0,4,17,0,0,600,6,0
5153,275,310,0,90,12,0,0,1160,6.2,0
5154,135,400,0,5,10,0,0,780,12,0
5155,205,405,0,7,14,0,0,930,4.8,0
5156,110,235,0,2,9,0,0,530,4.5,0
5157,200,435,0,10,14,0,0,750,2.4,0
5158,200,430,0,9,14,0,0,910,4.8,0
5159,250,500,0,12,17,0,0,1210,5,0
5160,225,480,0,9,16,0,0,870,3.9,0
5161,220,470,0,10,15,0,0,1040,8,0
5162,255,530,0,13,13,0,0,890,13,0
5163,240,385,0,3,16,0,0,860,5,0
5164,160,430,0,6,16,0,0,920,12,0
5165,125,225,0,11,2,0,0,520,3.2,0
5166,210,425,0,9,18,0,0,850,5,0
5167,250,500,0,12,17,0,0,1210,5,0
5168,230,365,0,10,15,0,0,580,2.1,0
5169,175,60,0,11,1,0,0,65,0,0
5170,180,260,0,2,10,0,0,380,3.2,0
5171,65,45,0,0,4,0,0,160,0.8,0
5172,60,135,0,3,1,0,0,140,1,0
5173,205,470,0,14,14,0,0,950,6,0
5174,175,210,0,16,7,0,0,280,3.1,0
5175,280,570,0,17,18,0,0,1050,8,0
5176,175,305,0,9,7,0,0,470,2.9,0
5177,195,350,0,2,14,0,0,740,5,0
5178,210,375,0,2,14,0,0,680,3.4,0
5179,100,190,0,2,8,0,0,430,2.2,0
